model,game_id,treatment_loss_prob,language,personality_condition,framing,n_players,n_rounds,endowment,target,group_total,reached_target,loss_triggered,random_draw,round_totals,agent1_personality,agent1_contributions,agent1_total,agent1_savings,agent1_payoff,agent1_parse_fallbacks,agent2_personality,agent2_contributions,agent2_total,agent2_savings,agent2_payoff,agent2_parse_fallbacks,agent3_personality,agent3_contributions,agent3_total,agent3_savings,agent3_payoff,agent3_parse_fallbacks,agent4_personality,agent4_contributions,agent4_total,agent4_savings,agent4_payoff,agent4_parse_fallbacks,agent5_personality,agent5_contributions,agent5_total,agent5_savings,agent5_payoff,agent5_parse_fallbacks,agent6_personality,agent6_contributions,agent6_total,agent6_savings,agent6_payoff,agent6_parse_fallbacks
llama-3-1-8b,p50_climate_en_cooperative_0,50,en,cooperative,climate,6,10,40,120,174,True,False,0.118555,"[12, 18, 20, 22, 18, 14, 14, 18, 18, 20]",cooperative,"[4, 2, 4, 4, 4, 0, 2, 4, 4, 4]",32,8,8,0,cooperative,"[2, 4, 4, 4, 2, 2, 4, 0, 4, 4]",30,10,10,0,cooperative,"[2, 4, 4, 2, 4, 4, 0, 4, 4, 4]",32,8,8,0,cooperative,"[2, 2, 2, 4, 4, 2, 2, 2, 2, 4]",26,14,14,0,cooperative,"[2, 2, 4, 4, 4, 4, 4, 4, 0, 0]",28,12,12,0,cooperative,"[0, 4, 2, 4, 0, 2, 2, 4, 4, 4]",26,14,14,0
llama-3-1-8b,p50_climate_en_cooperative_1,50,en,cooperative,climate,6,10,40,120,170,True,False,0.095451,"[14, 20, 18, 18, 16, 16, 18, 18, 10, 22]",cooperative,"[2, 4, 4, 2, 2, 4, 4, 4, 0, 4]",30,10,10,0,cooperative,"[4, 4, 4, 2, 2, 0, 2, 2, 2, 4]",26,14,14,0,cooperative,"[2, 4, 2, 4, 4, 4, 4, 2, 2, 4]",32,8,8,0,cooperative,"[2, 2, 2, 4, 2, 2, 2, 2, 4, 4]",26,14,14,0,cooperative,"[4, 4, 4, 2, 2, 2, 4, 4, 2, 2]",30,10,10,0,cooperative,"[0, 2, 2, 4, 4, 4, 2, 4, 0, 4]",26,14,14,0
llama-3-1-8b,p50_climate_en_cooperative_2,50,en,cooperative,climate,6,10,40,120,188,True,False,0.421418,"[20, 16, 18, 18, 20, 16, 14, 22, 22, 22]",cooperative,"[4, 2, 2, 2, 4, 2, 0, 2, 4, 4]",26,14,14,0,cooperative,"[2, 4, 4, 4, 4, 2, 4, 4, 4, 4]",36,4,4,0,cooperative,"[4, 2, 4, 2, 4, 2, 4, 4, 4, 4]",34,6,6,0,cooperative,"[4, 2, 2, 2, 2, 2, 4, 4, 4, 2]",28,12,12,0,cooperative,"[4, 4, 4, 4, 4, 4, 0, 4, 4, 4]",36,4,4,0,cooperative,"[2, 2, 2, 4, 2, 4, 2, 4, 2, 4]",28,12,12,0
llama-3-1-8b,p50_climate_en_cooperative_3,50,en,cooperative,climate,6,10,40,120,190,True,False,0.053657,"[18, 22, 22, 20, 16, 20, 18, 22, 14, 18]",cooperative,"[4, 4, 2, 2, 2, 2, 4, 4, 4, 4]",32,8,8,0,cooperative,"[2, 4, 4, 4, 4, 4, 4, 4, 2, 4]",36,4,4,0,cooperative,"[4, 4, 4, 2, 2, 4, 2, 2, 2, 4]",30,10,10,0,cooperative,"[2, 4, 4, 4, 2, 4, 2, 4, 2, 2]",30,10,10,0,cooperative,"[2, 4, 4, 4, 4, 4, 4, 4, 0, 2]",32,8,8,0,cooperative,"[4, 2, 4, 4, 2, 2, 2, 4, 4, 2]",30,10,10,0
llama-3-1-8b,p50_climate_en_cooperative_4,50,en,cooperative,climate,6,10,40,120,188,True,False,0.964532,"[22, 16, 14, 20, 24, 18, 16, 20, 22, 16]",cooperative,"[4, 2, 4, 2, 4, 2, 4, 4, 4, 4]",34,6,6,0,cooperative,"[4, 2, 4, 4, 4, 4, 2, 2, 4, 2]",32,8,8,0,cooperative,"[4, 4, 2, 4, 4, 4, 0, 4, 4, 0]",30,10,10,0,cooperative,"[2, 4, 2, 2, 4, 0, 4, 4, 2, 4]",28,12,12,0,cooperative,"[4, 0, 2, 4, 4, 4, 4, 2, 4, 4]",32,8,8,0,cooperative,"[4, 4, 0, 4, 4, 4, 2, 4, 4, 2]",32,8,8,0
llama-3-1-8b,p50_climate_en_cooperative_5,50,en,cooperative,climate,6,10,40,120,192,True,False,0.229526,"[18, 18, 16, 18, 18, 24, 14, 24, 22, 20]",cooperative,"[4, 4, 2, 4, 2, 4, 0, 4, 4, 4]",32,8,8,0,cooperative,"[0, 2, 2, 4, 2, 4, 4, 4, 4, 4]",30,10,10,0,cooperative,"[4, 4, 2, 0, 2, 4, 0, 4, 4, 4]",28,12,12,0,cooperative,"[2, 4, 4, 2, 4, 4, 4, 4, 4, 0]",32,8,8,0,cooperative,"[4, 4, 4, 4, 4, 4, 4, 4, 4, 4]",40,0,0,0,cooperative,"[4, 0, 2, 4, 4, 4, 2, 4, 2, 4]",30,10,10,0
llama-3-1-8b,p50_climate_en_cooperative_6,50,en,cooperative,climate,6,10,40,120,186,True,False,0.127973,"[12, 18, 20, 18, 20, 20, 22, 20, 20, 16]",cooperative,"[2, 4, 4, 2, 2, 4, 4, 0, 0, 2]",24,16,16,0,cooperative,"[2, 2, 2, 4, 4, 4, 2, 4, 4, 2]",30,10,10,0,cooperative,"[2, 2, 2, 2, 4, 4, 4, 4, 4, 2]",30,10,10,0,cooperative,"[2, 4, 4, 4, 4, 4, 4, 4, 4, 4]",38,2,2,0,cooperative,"[0, 2, 4, 4, 2, 4, 4, 4, 4, 2]",30,10,10,0,cooperative,"[4, 4, 4, 2, 4, 0, 4, 4, 4, 4]",34,6,6,0
llama-3-1-8b,p50_climate_en_cooperative_7,50,en,cooperative,climate,6,10,40,120,172,True,False,0.510397,"[16, 16, 12, 14, 16, 18, 20, 22, 20, 18]",cooperative,"[0, 4, 0, 4, 2, 2, 2, 4, 4, 0]",22,18,18,0,cooperative,"[2, 2, 2, 2, 2, 2, 2, 4, 4, 4]",26,14,14,0,cooperative,"[4, 2, 4, 0, 2, 4, 4, 4, 2, 4]",30,10,10,0,cooperative,"[4, 2, 2, 2, 2, 4, 4, 4, 2, 4]",30,10,10,0,cooperative,"[2, 2, 2, 4, 4, 4, 4, 4, 4, 2]",32,8,8,0,cooperative,"[4, 4, 2, 2, 4, 2, 4, 2, 4, 4]",32,8,8,0
llama-3-1-8b,p50_climate_en_cooperative_8,50,en,cooperative,climate,6,10,40,120,182,True,False,0.093961,"[14, 16, 20, 18, 20, 16, 24, 14, 20, 20]",cooperative,"[4, 2, 2, 4, 2, 4, 4, 4, 4, 4]",34,6,6,0,cooperative,"[0, 0, 4, 2, 4, 4, 4, 0, 4, 4]",26,14,14,0,cooperative,"[2, 2, 4, 2, 2, 2, 4, 2, 2, 0]",22,18,18,0,cooperative,"[2, 4, 4, 4, 4, 2, 4, 2, 4, 4]",34,6,6,0,cooperative,"[2, 4, 2, 2, 4, 0, 4, 4, 4, 4]",30,10,10,0,cooperative,"[4, 4, 4, 4, 4, 4, 4, 2, 2, 4]",36,4,4,0
llama-3-1-8b,p50_climate_en_cooperative_9,50,en,cooperative,climate,6,10,40,120,182,True,False,0.610316,"[18, 18, 16, 22, 20, 22, 12, 20, 20, 14]",cooperative,"[4, 2, 2, 4, 4, 4, 0, 4, 2, 0]",26,14,14,0,cooperative,"[2, 4, 4, 4, 4, 4, 2, 2, 4, 4]",34,6,6,0,cooperative,"[0, 4, 0, 4, 2, 4, 4, 2, 4, 2]",26,14,14,0,cooperative,"[4, 4, 4, 4, 2, 2, 4, 4, 2, 4]",34,6,6,0,cooperative,"[4, 2, 2, 4, 4, 4, 2, 4, 4, 4]",34,6,6,0,cooperative,"[4, 2, 4, 2, 4, 4, 0, 4, 4, 0]",28,12,12,0
llama-3-1-8b,p50_climate_en_selfish_0,50,en,selfish,climate,6,10,40,120,102,False,False,0.792592,"[10, 8, 16, 12, 10, 8, 6, 16, 12, 4]",selfish,"[2, 0, 2, 2, 4, 4, 0, 4, 0, 0]",18,22,22,0,selfish,"[2, 0, 2, 4, 2, 0, 0, 4, 2, 0]",16,24,24,0,selfish,"[0, 2, 2, 0, 0, 2, 0, 0, 4, 4]",14,26,26,0,selfish,"[4, 2, 4, 2, 2, 0, 0, 0, 2, 0]",16,24,24,0,selfish,"[0, 2, 4, 4, 0, 0, 4, 4, 0, 0]",18,22,22,0,selfish,"[2, 2, 2, 0, 2, 2, 2, 4, 4, 0]",20,20,20,0
llama-3-1-8b,p50_climate_en_selfish_1,50,en,selfish,climate,6,10,40,120,106,False,True,0.284782,"[12, 14, 12, 8, 8, 6, 16, 8, 12, 10]",selfish,"[4, 4, 0, 0, 0, 0, 4, 2, 4, 2]",20,20,0,0,selfish,"[4, 0, 4, 2, 4, 2, 2, 0, 0, 0]",18,22,0,0,selfish,"[0, 4, 2, 0, 0, 2, 0, 0, 4, 2]",14,26,0,0,selfish,"[0, 2, 2, 0, 0, 2, 4, 0, 0, 2]",12,28,0,0,selfish,"[4, 0, 2, 2, 2, 0, 2, 4, 0, 0]",16,24,0,0,selfish,"[0, 4, 2, 4, 2, 0, 4, 2, 4, 4]",26,14,0,0
llama-3-1-8b,p50_climate_en_selfish_2,50,en,selfish,climate,6,10,40,120,112,False,False,0.554116,"[8, 16, 12, 8, 8, 8, 12, 12, 10, 18]",selfish,"[4, 4, 4, 4, 2, 0, 4, 4, 4, 4]",34,6,6,0,selfish,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 4]",4,36,36,0,selfish,"[0, 4, 4, 0, 4, 2, 0, 4, 4, 4]",26,14,14,0,selfish,"[0, 0, 0, 0, 0, 4, 2, 0, 0, 4]",10,30,30,0,selfish,"[4, 4, 0, 2, 2, 2, 4, 0, 2, 0]",20,20,20,0,selfish,"[0, 4, 4, 2, 0, 0, 2, 4, 0, 2]",18,22,22,0
llama-3-1-8b,p50_climate_en_selfish_3,50,en,selfish,climate,6,10,40,120,118,False,False,0.604193,"[8, 18, 16, 12, 6, 10, 14, 8, 8, 18]",selfish,"[4, 4, 2, 0, 2, 4, 0, 2, 0, 4]",22,18,18,0,selfish,"[2, 4, 4, 4, 0, 0, 2, 2, 4, 4]",26,14,14,0,selfish,"[2, 0, 0, 2, 0, 0, 0, 0, 4, 2]",10,30,30,0,selfish,"[0, 2, 4, 2, 0, 4, 4, 0, 0, 4]",20,20,20,0,selfish,"[0, 4, 2, 0, 2, 2, 4, 0, 0, 4]",18,22,22,0,selfish,"[0, 4, 4, 4, 2, 0, 4, 4, 0, 0]",22,18,18,0
llama-3-1-8b,p50_climate_en_selfish_4,50,en,selfish,climate,6,10,40,120,108,False,True,0.049637,"[16, 10, 6, 12, 6, 12, 14, 14, 10, 8]",selfish,"[0, 4, 0, 0, 2, 4, 0, 4, 2, 0]",16,24,0,0,selfish,"[2, 0, 2, 4, 0, 2, 2, 0, 2, 4]",18,22,0,0,selfish,"[4, 4, 0, 2, 0, 2, 4, 0, 0, 2]",18,22,0,0,selfish,"[4, 0, 4, 4, 0, 4, 0, 2, 0, 0]",18,22,0,0,selfish,"[2, 2, 0, 2, 2, 0, 4, 4, 2, 0]",18,22,0,0,selfish,"[4, 0, 0, 0, 2, 0, 4, 4, 4, 2]",20,20,0,0
llama-3-1-8b,p50_climate_en_selfish_5,50,en,selfish,climate,6,10,40,120,134,True,False,0.695145,"[12, 14, 16, 16, 12, 6, 20, 20, 8, 10]",selfish,"[2, 0, 4, 4, 2, 0, 4, 4, 0, 2]",22,18,18,0,selfish,"[2, 4, 0, 4, 4, 0, 4, 4, 0, 4]",26,14,14,0,selfish,"[2, 4, 4, 0, 2, 0, 4, 4, 4, 0]",24,16,16,0,selfish,"[4, 2, 2, 2, 2, 4, 2, 0, 0, 0]",18,22,22,0,selfish,"[2, 4, 2, 2, 0, 2, 2, 4, 4, 4]",26,14,14,0,selfish,"[0, 0, 4, 4, 2, 0, 4, 4, 0, 0]",18,22,22,0
llama-3-1-8b,p50_climate_en_selfish_6,50,en,selfish,climate,6,10,40,120,90,False,True,0.447082,"[0, 6, 8, 8, 10, 6, 12, 12, 14, 14]",selfish,"[0, 2, 0, 2, 0, 2, 0, 0, 4, 4]",14,26,0,0,selfish,"[0, 0, 2, 0, 2, 4, 2, 2, 2, 2]",16,24,0,0,selfish,"[0, 0, 4, 2, 2, 0, 4, 4, 0, 0]",16,24,0,0,selfish,"[0, 0, 2, 4, 2, 0, 2, 2, 0, 4]",16,24,0,0,selfish,"[0, 2, 0, 0, 0, 0, 2, 2, 4, 4]",14,26,0,0,selfish,"[0, 2, 0, 0, 4, 0, 2, 2, 4, 0]",14,26,0,0
llama-3-1-8b,p50_climate_en_selfish_7,50,en,selfish,climate,6,10,40,120,108,False,False,0.653739,"[8, 16, 6, 12, 6, 12, 10, 12, 8, 18]",selfish,"[0, 4, 0, 2, 4, 4, 4, 4, 4, 4]",30,10,10,0,selfish,"[0, 4, 4, 2, 2, 0, 0, 4, 0, 2]",18,22,22,0,selfish,"[0, 2, 2, 0, 0, 0, 0, 0, 0, 4]",8,32,32,0,selfish,"[2, 2, 0, 2, 0, 2, 2, 4, 0, 4]",18,22,22,0,selfish,"[4, 2, 0, 4, 0, 4, 2, 0, 4, 0]",20,20,20,0,selfish,"[2, 2, 0, 2, 0, 2, 2, 0, 0, 4]",14,26,26,0
llama-3-1-8b,p50_climate_en_selfish_8,50,en,selfish,climate,6,10,40,120,84,False,True,0.177512,"[8, 6, 8, 12, 4, 6, 10, 6, 18, 6]",selfish,"[2, 0, 2, 0, 4, 0, 2, 2, 4, 0]",16,24,0,0,selfish,"[4, 0, 4, 4, 0, 2, 0, 0, 4, 0]",18,22,0,0,selfish,"[2, 4, 0, 0, 0, 0, 2, 2, 2, 0]",12,28,0,0,selfish,"[0, 2, 0, 4, 0, 2, 2, 0, 4, 2]",16,24,0,0,selfish,"[0, 0, 2, 0, 0, 0, 0, 0, 0, 0]",2,38,0,0,selfish,"[0, 0, 0, 4, 0, 2, 4, 2, 4, 4]",20,20,0,0
llama-3-1-8b,p50_climate_en_selfish_9,50,en,selfish,climate,6,10,40,120,114,False,False,0.805622,"[8, 10, 10, 6, 14, 16, 8, 14, 14, 14]",selfish,"[4, 2, 4, 0, 4, 2, 0, 4, 2, 4]",26,14,14,0,selfish,"[2, 2, 0, 2, 2, 2, 2, 4, 4, 0]",20,20,20,0,selfish,"[0, 2, 2, 0, 4, 4, 4, 0, 2, 0]",18,22,22,0,selfish,"[0, 0, 2, 2, 2, 2, 2, 0, 0, 4]",14,26,26,0,selfish,"[0, 0, 2, 2, 2, 4, 0, 4, 2, 2]",18,22,22,0,selfish,"[2, 4, 0, 0, 0, 2, 0, 2, 4, 4]",18,22,22,0
llama-3-1-8b,p50_climate_en_risk_averse_0,50,en,risk_averse,climate,6,10,40,120,122,True,False,0.618897,"[14, 18, 6, 12, 12, 16, 8, 8, 18, 10]",risk-averse,"[0, 4, 4, 0, 2, 2, 0, 4, 4, 0]",20,20,20,0,risk-averse,"[0, 2, 0, 4, 2, 2, 0, 0, 4, 0]",14,26,26,0,risk-averse,"[4, 4, 0, 4, 0, 4, 0, 2, 4, 4]",26,14,14,0,risk-averse,"[4, 2, 2, 0, 2, 4, 2, 0, 2, 2]",20,20,20,0,risk-averse,"[4, 2, 0, 2, 2, 2, 2, 0, 0, 0]",14,26,26,0,risk-averse,"[2, 4, 0, 2, 4, 2, 4, 2, 4, 4]",28,12,12,0
llama-3-1-8b,p50_climate_en_risk_averse_1,50,en,risk_averse,climate,6,10,40,120,144,True,False,0.765657,"[10, 16, 12, 12, 12, 16, 16, 14, 20, 16]",risk-averse,"[2, 4, 2, 0, 2, 2, 4, 4, 4, 0]",24,16,16,0,risk-averse,"[2, 4, 0, 4, 2, 4, 4, 0, 4, 4]",28,12,12,0,risk-averse,"[0, 0, 0, 2, 2, 2, 0, 4, 4, 4]",18,22,22,0,risk-averse,"[4, 2, 2, 2, 2, 2, 2, 0, 4, 0]",20,20,20,0,risk-averse,"[2, 4, 4, 2, 2, 2, 4, 2, 0, 4]",26,14,14,0,risk-averse,"[0, 2, 4, 2, 2, 4, 2, 4, 4, 4]",28,12,12,0
llama-3-1-8b,p50_climate_en_risk_averse_2,50,en,risk_averse,climate,6,10,40,120,122,True,False,0.213622,"[8, 8, 12, 10, 8, 18, 18, 12, 18, 10]",risk-averse,"[0, 0, 4, 4, 0, 2, 4, 4, 2, 2]",22,18,18,0,risk-averse,"[4, 2, 2, 0, 2, 2, 2, 2, 0, 0]",16,24,24,0,risk-averse,"[0, 2, 2, 2, 2, 4, 0, 0, 4, 4]",20,20,20,0,risk-averse,"[2, 4, 0, 2, 0, 4, 4, 2, 4, 2]",24,16,16,0,risk-averse,"[0, 0, 0, 0, 0, 2, 4, 0, 4, 0]",10,30,30,0,risk-averse,"[2, 0, 4, 2, 4, 4, 4, 4, 4, 2]",30,10,10,0
llama-3-1-8b,p50_climate_en_risk_averse_3,50,en,risk_averse,climate,6,10,40,120,142,True,False,0.366348,"[14, 10, 10, 18, 14, 12, 14, 16, 18, 16]",risk-averse,"[4, 4, 2, 4, 2, 0, 4, 2, 0, 2]",24,16,16,0,risk-averse,"[4, 0, 0, 4, 0, 4, 2, 0, 4, 4]",22,18,18,0,risk-averse,"[2, 0, 2, 4, 2, 0, 4, 4, 2, 2]",22,18,18,0,risk-averse,"[0, 0, 4, 2, 4, 2, 2, 4, 4, 4]",26,14,14,0,risk-averse,"[0, 4, 0, 4, 2, 4, 0, 4, 4, 2]",24,16,16,0,risk-averse,"[4, 2, 2, 0, 4, 2, 2, 2, 4, 2]",24,16,16,0
llama-3-1-8b,p50_climate_en_risk_averse_4,50,en,risk_averse,climate,6,10,40,120,128,True,False,0.790784,"[12, 14, 8, 16, 10, 16, 14, 20, 14, 4]",risk-averse,"[0, 4, 0, 4, 0, 2, 2, 2, 4, 0]",18,22,22,0,risk-averse,"[4, 2, 2, 0, 4, 4, 4, 4, 2, 0]",26,14,14,0,risk-averse,"[0, 4, 4, 4, 4, 0, 2, 4, 2, 0]",24,16,16,0,risk-averse,"[4, 4, 0, 2, 0, 2, 2, 4, 4, 0]",22,18,18,0,risk-averse,"[0, 0, 0, 2, 2, 4, 2, 2, 0, 2]",14,26,26,0,risk-averse,"[4, 0, 2, 4, 0, 4, 2, 4, 2, 2]",24,16,16,0
llama-3-1-8b,p50_climate_en_risk_averse_5,50,en,risk_averse,climate,6,10,40,120,144,True,False,0.310801,"[10, 14, 14, 14, 16, 12, 20, 16, 18, 10]",risk-averse,"[2, 2, 4, 2, 4, 2, 2, 4, 4, 4]",30,10,10,0,risk-averse,"[4, 4, 4, 4, 0, 2, 4, 2, 0, 2]",26,14,14,0,risk-averse,"[4, 2, 4, 2, 4, 2, 2, 4, 4, 0]",28,12,12,0,risk-averse,"[0, 0, 2, 2, 0, 0, 4, 0, 4, 4]",16,24,24,0,risk-averse,"[0, 4, 0, 0, 4, 4, 4, 4, 4, 0]",24,16,16,0,risk-averse,"[0, 2, 0, 4, 4, 2, 4, 2, 2, 0]",20,20,20,0
llama-3-1-8b,p50_climate_en_risk_averse_6,50,en,risk_averse,climate,6,10,40,120,126,True,False,0.584652,"[6, 8, 12, 16, 20, 18, 12, 10, 14, 10]",risk-averse,"[2, 2, 2, 4, 4, 2, 4, 2, 0, 0]",22,18,18,0,risk-averse,"[2, 0, 4, 2, 4, 4, 4, 0, 4, 0]",24,16,16,0,risk-averse,"[0, 2, 4, 2, 4, 0, 0, 2, 2, 4]",20,20,20,0,risk-averse,"[0, 0, 0, 2, 2, 4, 2, 4, 4, 0]",18,22,22,0,risk-averse,"[0, 2, 0, 2, 2, 4, 2, 0, 0, 2]",14,26,26,0,risk-averse,"[2, 2, 2, 4, 4, 4, 0, 2, 4, 4]",28,12,12,0
