model,game_id,treatment_loss_prob,language,personality_condition,framing,n_players,n_rounds,endowment,target,group_total,reached_target,loss_triggered,random_draw,round_totals,agent1_personality,agent1_contributions,agent1_total,agent1_savings,agent1_payoff,agent1_parse_fallbacks,agent2_personality,agent2_contributions,agent2_total,agent2_savings,agent2_payoff,agent2_parse_fallbacks,agent3_personality,agent3_contributions,agent3_total,agent3_savings,agent3_payoff,agent3_parse_fallbacks,agent4_personality,agent4_contributions,agent4_total,agent4_savings,agent4_payoff,agent4_parse_fallbacks,agent5_personality,agent5_contributions,agent5_total,agent5_savings,agent5_payoff,agent5_parse_fallbacks,agent6_personality,agent6_contributions,agent6_total,agent6_savings,agent6_payoff,agent6_parse_fallbacks
qwen25-7b-instruct,p10_climate_en_selfish_1,10,en,selfish,climate,6,10,40,120,110,False,False,0.937616,"[10, 12, 12, 10, 10, 12, 12, 10, 12, 10]",selfish,"[2, 2, 2, 2, 2, 2, 2, 4, 2, 2]",22,18,18,0,selfish,"[2, 2, 2, 2, 2, 2, 2, 0, 4, 0]",18,22,22,0,selfish,"[2, 2, 2, 2, 0, 2, 2, 0, 4, 0]",16,24,24,0,selfish,"[0, 2, 2, 0, 2, 2, 2, 2, 0, 2]",14,26,26,0,selfish,"[2, 2, 2, 2, 2, 2, 2, 2, 0, 2]",18,22,22,0,selfish,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 4]",22,18,18,0
qwen25-7b-instruct,p10_climate_en_selfish_2,10,en,selfish,climate,6,10,40,120,78,False,False,0.403786,"[4, 6, 8, 10, 10, 8, 8, 8, 10, 6]",selfish,"[0, 0, 0, 2, 2, 0, 0, 2, 2, 0]",8,32,32,0,selfish,"[2, 2, 2, 2, 0, 0, 2, 0, 2, 2]",14,26,26,0,selfish,"[2, 2, 2, 2, 2, 2, 4, 0, 2, 2]",20,20,20,0,selfish,"[0, 0, 2, 2, 2, 2, 0, 2, 2, 0]",12,28,28,0,selfish,"[0, 0, 2, 0, 2, 2, 0, 2, 2, 0]",10,30,30,0,selfish,"[0, 2, 0, 2, 2, 2, 2, 2, 0, 2]",14,26,26,0
qwen25-7b-instruct,p10_climate_en_selfish_3,10,en,selfish,climate,6,10,40,120,64,False,False,0.657299,"[8, 2, 4, 8, 6, 8, 4, 8, 6, 10]",selfish,"[2, 0, 0, 2, 2, 2, 2, 2, 2, 0]",14,26,26,0,selfish,"[2, 0, 2, 2, 0, 2, 0, 0, 2, 2]",12,28,28,0,selfish,"[2, 2, 0, 2, 2, 2, 2, 0, 0, 4]",16,24,24,0,selfish,"[0, 0, 0, 2, 2, 0, 0, 2, 0, 2]",8,32,32,0,selfish,"[2, 0, 2, 0, 0, 0, 0, 2, 0, 2]",8,32,32,0,selfish,"[0, 0, 0, 0, 0, 2, 0, 2, 2, 0]",6,34,34,0
qwen25-7b-instruct,p10_climate_en_selfish_4,10,en,selfish,climate,6,10,40,120,106,False,False,0.121236,"[6, 8, 6, 12, 12, 10, 10, 18, 12, 12]",selfish,"[0, 0, 0, 2, 2, 0, 2, 2, 2, 4]",14,26,26,0,selfish,"[2, 2, 2, 4, 2, 2, 2, 4, 2, 2]",24,16,16,0,selfish,"[2, 2, 2, 2, 2, 2, 2, 4, 2, 2]",22,18,18,0,selfish,"[2, 2, 0, 2, 2, 0, 2, 2, 2, 0]",14,26,26,0,selfish,"[0, 0, 0, 0, 2, 4, 0, 4, 2, 2]",14,26,26,0,selfish,"[0, 2, 2, 2, 2, 2, 2, 2, 2, 2]",18,22,22,0
qwen25-7b-instruct,p10_climate_en_selfish_5,10,en,selfish,climate,6,10,40,120,84,False,False,0.235315,"[6, 8, 10, 8, 8, 10, 6, 10, 10, 8]",selfish,"[0, 0, 2, 2, 2, 2, 0, 2, 2, 2]",14,26,26,0,selfish,"[2, 2, 2, 2, 2, 2, 2, 2, 4, 2]",22,18,18,0,selfish,"[0, 2, 2, 2, 0, 2, 2, 2, 0, 2]",14,26,26,0,selfish,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,40,40,0,selfish,"[2, 2, 2, 2, 4, 2, 2, 2, 4, 2]",24,16,16,0,selfish,"[2, 2, 2, 0, 0, 2, 0, 2, 0, 0]",10,30,30,0
qwen25-7b-instruct,p10_climate_en_selfish_6,10,en,selfish,climate,6,10,40,120,56,False,False,0.106686,"[8, 8, 6, 4, 4, 8, 4, 4, 6, 4]",selfish,"[2, 2, 0, 0, 0, 0, 0, 0, 2, 2]",8,32,32,0,selfish,"[2, 2, 2, 2, 0, 4, 0, 0, 0, 2]",14,26,26,0,selfish,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 0]",18,22,22,0,selfish,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,40,40,0,selfish,"[0, 0, 0, 0, 0, 0, 0, 2, 0, 0]",2,38,38,0,selfish,"[2, 2, 2, 0, 2, 2, 2, 0, 2, 0]",14,26,26,0
qwen25-7b-instruct,p10_climate_en_selfish_7,10,en,selfish,climate,6,10,40,120,78,False,False,0.696544,"[8, 8, 4, 6, 8, 10, 12, 10, 4, 8]",selfish,"[2, 2, 0, 2, 2, 2, 2, 2, 0, 0]",14,26,26,0,selfish,"[0, 0, 0, 0, 0, 0, 0, 2, 0, 2]",4,36,36,0,selfish,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 0]",18,22,22,0,selfish,"[2, 2, 0, 2, 2, 2, 2, 0, 0, 2]",14,26,26,0,selfish,"[2, 2, 2, 0, 2, 2, 2, 2, 2, 2]",18,22,22,0,selfish,"[0, 0, 0, 0, 0, 2, 4, 2, 0, 2]",10,30,30,0
qwen25-7b-instruct,p10_climate_en_selfish_8,10,en,selfish,climate,6,10,40,120,60,False,False,0.670296,"[6, 6, 6, 4, 6, 8, 8, 2, 8, 6]",selfish,"[0, 0, 0, 2, 0, 2, 2, 0, 2, 0]",8,32,32,0,selfish,"[0, 0, 0, 0, 0, 2, 2, 0, 2, 2]",8,32,32,0,selfish,"[2, 2, 2, 2, 2, 0, 2, 0, 2, 0]",14,26,26,0,selfish,"[0, 0, 0, 0, 2, 2, 0, 0, 0, 0]",4,36,36,0,selfish,"[2, 2, 2, 0, 0, 0, 2, 2, 2, 2]",14,26,26,0,selfish,"[2, 2, 2, 0, 2, 2, 0, 0, 0, 2]",12,28,28,0
qwen25-7b-instruct,p10_climate_en_selfish_9,10,en,selfish,climate,6,10,40,120,106,False,False,0.540648,"[8, 12, 12, 12, 8, 10, 12, 10, 12, 10]",selfish,"[0, 2, 2, 2, 2, 2, 2, 2, 2, 2]",18,22,22,0,selfish,"[2, 2, 2, 2, 2, 0, 2, 0, 4, 4]",20,20,20,0,selfish,"[0, 2, 2, 2, 0, 2, 2, 4, 2, 0]",16,24,24,0,selfish,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",20,20,20,0,selfish,"[2, 2, 2, 2, 2, 2, 2, 0, 2, 0]",16,24,24,0,selfish,"[2, 2, 2, 2, 0, 2, 2, 2, 0, 2]",16,24,24,0
qwen25-7b-instruct,p10_climate_en_risk_averse_0,10,en,risk_averse,climate,6,10,40,120,120,True,False,0.472652,"[8, 14, 12, 12, 8, 12, 16, 8, 16, 14]",risk-averse,"[0, 2, 2, 4, 2, 2, 2, 0, 2, 4]",20,20,20,0,risk-averse,"[0, 2, 2, 2, 0, 2, 2, 2, 2, 0]",14,26,26,0,risk-averse,"[2, 2, 2, 0, 2, 2, 2, 2, 4, 0]",18,22,22,0,risk-averse,"[2, 2, 2, 2, 2, 2, 4, 4, 2, 2]",24,16,16,0,risk-averse,"[2, 4, 2, 2, 0, 2, 4, 0, 4, 4]",24,16,16,0,risk-averse,"[2, 2, 2, 2, 2, 2, 2, 0, 2, 4]",20,20,20,0
qwen25-7b-instruct,p10_climate_en_risk_averse_1,10,en,risk_averse,climate,6,10,40,120,122,True,False,0.866838,"[10, 12, 12, 12, 10, 12, 10, 14, 14, 16]",risk-averse,"[2, 4, 2, 2, 2, 2, 2, 2, 4, 2]",24,16,16,0,risk-averse,"[0, 0, 4, 2, 2, 2, 2, 2, 2, 4]",20,20,20,0,risk-averse,"[2, 2, 2, 2, 0, 2, 2, 2, 2, 2]",18,22,22,0,risk-averse,"[2, 2, 0, 2, 2, 2, 2, 2, 2, 2]",18,22,22,0,risk-averse,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",20,20,20,0,risk-averse,"[2, 2, 2, 2, 2, 2, 0, 4, 2, 4]",22,18,18,0
qwen25-7b-instruct,p10_climate_en_risk_averse_2,10,en,risk_averse,climate,6,10,40,120,136,True,False,0.838723,"[8, 10, 12, 18, 12, 12, 16, 12, 16, 20]",risk-averse,"[0, 2, 2, 4, 2, 2, 2, 2, 4, 2]",22,18,18,0,risk-averse,"[2, 2, 2, 4, 2, 2, 4, 2, 0, 4]",24,16,16,0,risk-averse,"[2, 2, 2, 2, 2, 2, 4, 4, 4, 4]",28,12,12,0,risk-averse,"[0, 2, 2, 2, 2, 2, 2, 2, 2, 4]",20,20,20,0,risk-averse,"[2, 0, 2, 2, 2, 2, 2, 0, 4, 2]",18,22,22,0,risk-averse,"[2, 2, 2, 4, 2, 2, 2, 2, 2, 4]",24,16,16,0
qwen25-7b-instruct,p10_climate_en_risk_averse_3,10,en,risk_averse,climate,6,10,40,120,128,True,False,0.620125,"[8, 10, 12, 12, 12, 14, 14, 12, 14, 20]",risk-averse,"[0, 2, 2, 0, 2, 2, 2, 2, 4, 4]",20,20,20,0,risk-averse,"[2, 2, 2, 2, 2, 4, 2, 4, 0, 4]",24,16,16,0,risk-averse,"[2, 2, 2, 2, 2, 2, 4, 0, 2, 4]",22,18,18,0,risk-averse,"[2, 2, 2, 4, 2, 2, 2, 2, 4, 2]",24,16,16,0,risk-averse,"[0, 0, 2, 2, 2, 2, 2, 2, 2, 2]",16,24,24,0,risk-averse,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 4]",22,18,18,0
qwen25-7b-instruct,p10_climate_en_risk_averse_4,10,en,risk_averse,climate,6,10,40,120,130,True,False,0.500181,"[8, 12, 12, 10, 16, 14, 10, 16, 20, 12]",risk-averse,"[0, 2, 2, 2, 2, 2, 2, 4, 2, 2]",20,20,20,0,risk-averse,"[0, 0, 2, 2, 2, 4, 0, 2, 4, 2]",18,22,22,0,risk-averse,"[2, 4, 2, 2, 4, 2, 2, 2, 4, 2]",26,14,14,0,risk-averse,"[2, 2, 2, 2, 2, 2, 2, 2, 4, 2]",22,18,18,0,risk-averse,"[2, 2, 2, 0, 4, 2, 2, 4, 4, 4]",26,14,14,0,risk-averse,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 0]",18,22,22,0
qwen25-7b-instruct,p10_climate_en_risk_averse_5,10,en,risk_averse,climate,6,10,40,120,128,True,False,0.175919,"[8, 12, 12, 14, 12, 16, 14, 14, 16, 10]",risk-averse,"[2, 2, 2, 2, 2, 2, 2, 2, 4, 2]",22,18,18,0,risk-averse,"[2, 2, 2, 2, 2, 4, 2, 4, 2, 2]",24,16,16,0,risk-averse,"[2, 2, 2, 2, 2, 4, 4, 2, 2, 2]",24,16,16,0,risk-averse,"[0, 2, 2, 4, 2, 2, 2, 2, 4, 0]",20,20,20,0,risk-averse,"[0, 2, 2, 2, 2, 2, 2, 2, 2, 2]",18,22,22,0,risk-averse,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",20,20,20,0
qwen25-7b-instruct,p10_climate_en_risk_averse_6,10,en,risk_averse,climate,6,10,40,120,146,True,False,0.609646,"[8, 12, 12, 12, 14, 18, 20, 14, 18, 18]",risk-averse,"[0, 2, 2, 2, 4, 2, 4, 4, 4, 4]",28,12,12,0,risk-averse,"[2, 4, 2, 2, 2, 2, 4, 2, 2, 2]",24,16,16,0,risk-averse,"[2, 0, 2, 2, 2, 4, 4, 2, 2, 4]",24,16,16,0,risk-averse,"[0, 2, 2, 2, 2, 4, 2, 2, 2, 2]",20,20,20,0,risk-averse,"[2, 2, 2, 2, 2, 2, 2, 2, 4, 2]",22,18,18,0,risk-averse,"[2, 2, 2, 2, 2, 4, 4, 2, 4, 4]",28,12,12,0
