model,game_id,treatment_loss_prob,language,personality_condition,framing,n_players,n_rounds,endowment,target,group_total,reached_target,loss_triggered,random_draw,round_totals,agent1_personality,agent1_contributions,agent1_total,agent1_savings,agent1_payoff,agent1_parse_fallbacks,agent2_personality,agent2_contributions,agent2_total,agent2_savings,agent2_payoff,agent2_parse_fallbacks,agent3_personality,agent3_contributions,agent3_total,agent3_savings,agent3_payoff,agent3_parse_fallbacks,agent4_personality,agent4_contributions,agent4_total,agent4_savings,agent4_payoff,agent4_parse_fallbacks,agent5_personality,agent5_contributions,agent5_total,agent5_savings,agent5_payoff,agent5_parse_fallbacks,agent6_personality,agent6_contributions,agent6_total,agent6_savings,agent6_payoff,agent6_parse_fallbacks
qwen25-7b-instruct,p50_climate_en_cooperative_3,50,en,cooperative,climate,6,10,40,120,210,True,False,0.053657,"[16, 18, 24, 22, 22, 24, 22, 20, 20, 22]",cooperative,"[4, 2, 4, 4, 4, 4, 4, 2, 0, 4]",32,8,8,0,cooperative,"[4, 4, 4, 4, 4, 4, 4, 4, 4, 4]",40,0,0,0,cooperative,"[2, 2, 4, 4, 4, 4, 4, 4, 4, 4]",36,4,4,0,cooperative,"[2, 2, 4, 4, 4, 4, 4, 4, 4, 4]",36,4,4,0,cooperative,"[2, 4, 4, 2, 2, 4, 2, 2, 4, 2]",28,12,12,0,cooperative,"[2, 4, 4, 4, 4, 4, 4, 4, 4, 4]",38,2,2,0
qwen25-7b-instruct,p50_climate_en_cooperative_4,50,en,cooperative,climate,6,10,40,120,218,True,False,0.964532,"[22, 22, 22, 22, 24, 24, 24, 22, 22, 14]",cooperative,"[2, 4, 4, 4, 4, 4, 4, 2, 4, 4]",36,4,4,0,cooperative,"[4, 4, 4, 4, 4, 4, 4, 4, 4, 2]",38,2,2,0,cooperative,"[4, 4, 4, 4, 4, 4, 4, 4, 2, 4]",38,2,2,0,cooperative,"[4, 4, 4, 4, 4, 4, 4, 4, 4, 4]",40,0,0,0,cooperative,"[4, 4, 4, 4, 4, 4, 4, 4, 4, 0]",36,4,4,0,cooperative,"[4, 2, 2, 2, 4, 4, 4, 4, 4, 0]",30,10,10,0
qwen25-7b-instruct,p50_climate_en_cooperative_5,50,en,cooperative,climate,6,10,40,120,198,True,False,0.229526,"[14, 14, 16, 24, 24, 22, 22, 22, 18, 22]",cooperative,"[2, 2, 2, 4, 4, 4, 4, 2, 0, 4]",28,12,12,0,cooperative,"[2, 4, 2, 4, 4, 2, 4, 4, 4, 2]",32,8,8,0,cooperative,"[2, 2, 2, 4, 4, 4, 4, 4, 4, 4]",34,6,6,0,cooperative,"[4, 2, 4, 4, 4, 4, 4, 4, 4, 4]",38,2,2,0,cooperative,"[2, 2, 2, 4, 4, 4, 2, 4, 2, 4]",30,10,10,0,cooperative,"[2, 2, 4, 4, 4, 4, 4, 4, 4, 4]",36,4,4,0
qwen25-7b-instruct,p50_climate_en_cooperative_6,50,en,cooperative,climate,6,10,40,120,208,True,False,0.127973,"[16, 18, 22, 22, 22, 22, 24, 24, 22, 16]",cooperative,"[4, 2, 2, 4, 4, 4, 4, 4, 4, 4]",36,4,4,0,cooperative,"[4, 4, 4, 4, 4, 4, 4, 4, 2, 4]",38,2,2,0,cooperative,"[2, 2, 4, 4, 2, 4, 4, 4, 4, 0]",30,10,10,0,cooperative,"[2, 4, 4, 2, 4, 2, 4, 4, 4, 4]",34,6,6,0,cooperative,"[2, 4, 4, 4, 4, 4, 4, 4, 4, 0]",34,6,6,0,cooperative,"[2, 2, 4, 4, 4, 4, 4, 4, 4, 4]",36,4,4,0
qwen25-7b-instruct,p50_climate_en_cooperative_7,50,en,cooperative,climate,6,10,40,120,204,True,False,0.510397,"[16, 18, 24, 24, 24, 24, 16, 18, 18, 22]",cooperative,"[2, 2, 4, 4, 4, 4, 4, 4, 4, 4]",36,4,4,0,cooperative,"[4, 4, 4, 4, 4, 4, 0, 4, 0, 4]",32,8,8,0,cooperative,"[2, 4, 4, 4, 4, 4, 4, 4, 4, 4]",38,2,2,0,cooperative,"[2, 2, 4, 4, 4, 4, 0, 4, 4, 4]",32,8,8,0,cooperative,"[2, 2, 4, 4, 4, 4, 4, 2, 2, 2]",30,10,10,0,cooperative,"[4, 4, 4, 4, 4, 4, 4, 0, 4, 4]",36,4,4,0
qwen25-7b-instruct,p50_climate_en_cooperative_8,50,en,cooperative,climate,6,10,40,120,208,True,False,0.093961,"[16, 20, 24, 24, 24, 24, 24, 12, 20, 20]",cooperative,"[4, 2, 4, 4, 4, 4, 4, 0, 4, 4]",34,6,6,0,cooperative,"[2, 4, 4, 4, 4, 4, 4, 4, 4, 4]",38,2,2,0,cooperative,"[4, 4, 4, 4, 4, 4, 4, 4, 4, 4]",40,0,0,0,cooperative,"[2, 4, 4, 4, 4, 4, 4, 0, 4, 0]",30,10,10,0,cooperative,"[2, 2, 4, 4, 4, 4, 4, 0, 0, 4]",28,12,12,0,cooperative,"[2, 4, 4, 4, 4, 4, 4, 4, 4, 4]",38,2,2,0
qwen25-7b-instruct,p50_climate_en_cooperative_9,50,en,cooperative,climate,6,10,40,120,212,True,False,0.610316,"[16, 20, 20, 22, 24, 24, 22, 24, 20, 20]",cooperative,"[2, 2, 4, 4, 4, 4, 4, 4, 0, 4]",32,8,8,0,cooperative,"[4, 4, 4, 4, 4, 4, 4, 4, 4, 4]",40,0,0,0,cooperative,"[2, 4, 4, 4, 4, 4, 4, 4, 4, 0]",34,6,6,0,cooperative,"[2, 4, 4, 4, 4, 4, 4, 4, 4, 4]",38,2,2,0,cooperative,"[4, 2, 2, 4, 4, 4, 2, 4, 4, 4]",34,6,6,0,cooperative,"[2, 4, 2, 2, 4, 4, 4, 4, 4, 4]",34,6,6,0
qwen25-7b-instruct,p50_climate_en_selfish_0,50,en,selfish,climate,6,10,40,120,80,False,False,0.792592,"[2, 4, 6, 6, 14, 8, 10, 14, 6, 10]",selfish,"[0, 0, 0, 0, 2, 2, 2, 2, 0, 2]",10,30,30,0,selfish,"[2, 2, 2, 2, 2, 0, 0, 2, 2, 0]",14,26,26,0,selfish,"[0, 0, 2, 0, 2, 2, 2, 4, 2, 4]",18,22,22,0,selfish,"[0, 0, 0, 0, 4, 2, 2, 0, 0, 2]",10,30,30,0,selfish,"[0, 2, 0, 2, 2, 0, 2, 2, 0, 0]",10,30,30,0,selfish,"[0, 0, 2, 2, 2, 2, 2, 4, 2, 2]",18,22,22,0
qwen25-7b-instruct,p50_climate_en_selfish_1,50,en,selfish,climate,6,10,40,120,86,False,True,0.284782,"[6, 6, 6, 8, 8, 10, 12, 12, 8, 10]",selfish,"[2, 2, 2, 2, 2, 2, 2, 2, 0, 2]",18,22,0,0,selfish,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 4]",22,18,0,0,selfish,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 0]",18,22,0,0,selfish,"[0, 0, 0, 0, 0, 2, 2, 2, 0, 2]",8,32,0,0,selfish,"[0, 0, 0, 2, 2, 2, 2, 2, 2, 2]",14,26,0,0,selfish,"[0, 0, 0, 0, 0, 0, 2, 2, 2, 0]",6,34,0,0
qwen25-7b-instruct,p50_climate_en_selfish_2,50,en,selfish,climate,6,10,40,120,46,False,False,0.554116,"[4, 2, 4, 4, 6, 2, 2, 6, 12, 4]",selfish,"[2, 2, 2, 2, 2, 0, 0, 0, 0, 0]",10,30,30,0,selfish,"[0, 0, 0, 0, 2, 0, 0, 0, 4, 2]",8,32,32,0,selfish,"[0, 0, 0, 2, 0, 0, 0, 2, 2, 0]",6,34,34,0,selfish,"[0, 0, 2, 0, 0, 0, 0, 0, 2, 2]",6,34,34,0,selfish,"[2, 0, 0, 0, 0, 2, 0, 4, 4, 0]",12,28,28,0,selfish,"[0, 0, 0, 0, 2, 0, 2, 0, 0, 0]",4,36,36,0
qwen25-7b-instruct,p50_climate_en_selfish_3,50,en,selfish,climate,6,10,40,120,58,False,False,0.604193,"[6, 4, 4, 4, 4, 2, 12, 8, 6, 8]",selfish,"[2, 2, 2, 2, 0, 0, 2, 0, 0, 2]",12,28,28,0,selfish,"[2, 0, 2, 0, 0, 2, 2, 2, 0, 0]",10,30,30,0,selfish,"[0, 0, 0, 0, 0, 0, 2, 2, 2, 4]",10,30,30,0,selfish,"[0, 0, 0, 2, 0, 0, 2, 2, 2, 0]",8,32,32,0,selfish,"[0, 0, 0, 0, 2, 0, 2, 0, 2, 2]",8,32,32,0,selfish,"[2, 2, 0, 0, 2, 0, 2, 2, 0, 0]",10,30,30,0
qwen25-7b-instruct,p50_climate_en_selfish_4,50,en,selfish,climate,6,10,40,120,74,False,True,0.049637,"[8, 8, 6, 4, 6, 8, 12, 6, 8, 8]",selfish,"[2, 2, 2, 2, 2, 2, 2, 4, 2, 2]",22,18,0,0,selfish,"[2, 2, 2, 0, 2, 2, 2, 2, 2, 4]",20,20,0,0,selfish,"[2, 2, 2, 2, 2, 2, 2, 0, 0, 0]",14,26,0,0,selfish,"[0, 0, 0, 0, 0, 0, 2, 0, 0, 0]",2,38,0,0,selfish,"[0, 0, 0, 0, 0, 0, 2, 0, 2, 0]",4,36,0,0,selfish,"[2, 2, 0, 0, 0, 2, 2, 0, 2, 2]",12,28,0,0
qwen25-7b-instruct,p50_climate_en_selfish_5,50,en,selfish,climate,6,10,40,120,94,False,False,0.695145,"[8, 8, 2, 10, 10, 12, 10, 10, 8, 16]",selfish,"[2, 0, 0, 0, 2, 2, 0, 2, 2, 4]",14,26,26,0,selfish,"[0, 2, 0, 4, 0, 4, 2, 2, 2, 2]",18,22,22,0,selfish,"[2, 2, 0, 2, 2, 0, 2, 0, 0, 0]",10,30,30,0,selfish,"[2, 2, 0, 2, 2, 2, 2, 0, 2, 2]",16,24,24,0,selfish,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 4]",22,18,18,0,selfish,"[0, 0, 0, 0, 2, 2, 2, 4, 0, 4]",14,26,26,0
qwen25-7b-instruct,p50_climate_en_selfish_6,50,en,selfish,climate,6,10,40,120,42,False,True,0.447082,"[6, 0, 6, 6, 2, 4, 8, 4, 2, 4]",selfish,"[0, 0, 2, 0, 0, 0, 0, 0, 0, 2]",4,36,0,0,selfish,"[0, 0, 0, 2, 0, 2, 2, 0, 0, 2]",8,32,0,0,selfish,"[2, 0, 2, 0, 0, 0, 2, 2, 0, 0]",8,32,0,0,selfish,"[0, 0, 2, 0, 2, 0, 0, 0, 0, 0]",4,36,0,0,selfish,"[2, 0, 0, 2, 0, 2, 2, 2, 2, 0]",12,28,0,0,selfish,"[2, 0, 0, 2, 0, 0, 2, 0, 0, 0]",6,34,0,0
qwen25-7b-instruct,p50_climate_en_selfish_7,50,en,selfish,climate,6,10,40,120,36,False,False,0.653739,"[0, 2, 2, 4, 2, 6, 6, 6, 6, 2]",selfish,"[0, 0, 0, 0, 0, 2, 0, 0, 2, 2]",6,34,34,0,selfish,"[0, 0, 0, 2, 0, 2, 2, 2, 0, 0]",8,32,32,0,selfish,"[0, 0, 2, 2, 0, 0, 0, 0, 2, 0]",6,34,34,0,selfish,"[0, 0, 0, 0, 0, 0, 0, 2, 0, 0]",2,38,38,0,selfish,"[0, 0, 0, 0, 0, 0, 2, 0, 0, 0]",2,38,38,0,selfish,"[0, 2, 0, 0, 2, 2, 2, 2, 2, 0]",12,28,28,0
qwen25-7b-instruct,p50_climate_en_selfish_8,50,en,selfish,climate,6,10,40,120,102,False,True,0.177512,"[10, 12, 12, 10, 12, 10, 8, 10, 8, 10]",selfish,"[2, 2, 2, 2, 2, 2, 2, 2, 0, 0]",16,24,0,0,selfish,"[2, 2, 2, 0, 2, 2, 0, 2, 0, 2]",14,26,0,0,selfish,"[0, 2, 2, 2, 2, 0, 0, 0, 2, 2]",12,28,0,0,selfish,"[2, 2, 2, 2, 0, 2, 2, 2, 2, 2]",18,22,0,0,selfish,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 4]",22,18,0,0,selfish,"[2, 2, 2, 2, 4, 2, 2, 2, 2, 0]",20,20,0,0
qwen25-7b-instruct,p50_climate_en_selfish_9,50,en,selfish,climate,6,10,40,120,74,False,False,0.805622,"[10, 8, 4, 8, 8, 8, 6, 6, 6, 10]",selfish,"[2, 2, 2, 2, 2, 2, 2, 2, 0, 0]",16,24,24,0,selfish,"[2, 2, 0, 0, 0, 2, 0, 2, 2, 2]",12,28,28,0,selfish,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",20,20,20,0,selfish,"[0, 0, 0, 2, 2, 0, 0, 0, 0, 0]",4,36,36,0,selfish,"[2, 0, 0, 0, 0, 0, 0, 0, 0, 2]",4,36,36,0,selfish,"[2, 2, 0, 2, 2, 2, 2, 0, 2, 4]",18,22,22,0
qwen25-7b-instruct,p50_climate_en_risk_averse_0,50,en,risk_averse,climate,6,10,40,120,128,True,False,0.618897,"[10, 10, 12, 14, 14, 14, 12, 12, 14, 16]",risk-averse,"[2, 0, 2, 2, 2, 4, 2, 2, 2, 2]",20,20,20,0,risk-averse,"[0, 2, 2, 2, 2, 2, 2, 2, 2, 4]",20,20,20,0,risk-averse,"[2, 2, 2, 4, 2, 2, 2, 0, 2, 0]",18,22,22,0,risk-averse,"[2, 2, 2, 2, 2, 2, 2, 4, 2, 4]",24,16,16,0,risk-averse,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 4]",22,18,18,0,risk-averse,"[2, 2, 2, 2, 4, 2, 2, 2, 4, 2]",24,16,16,0
qwen25-7b-instruct,p50_climate_en_risk_averse_1,50,en,risk_averse,climate,6,10,40,120,116,False,False,0.765657,"[8, 12, 12, 14, 12, 12, 12, 12, 10, 12]",risk-averse,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",20,20,20,0,risk-averse,"[0, 2, 2, 2, 0, 2, 2, 2, 0, 2]",14,26,26,0,risk-averse,"[2, 2, 2, 2, 2, 2, 2, 2, 4, 2]",22,18,18,0,risk-averse,"[0, 2, 2, 2, 2, 2, 2, 2, 0, 4]",18,22,22,0,risk-averse,"[2, 2, 2, 4, 4, 2, 2, 2, 2, 0]",22,18,18,0,risk-averse,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",20,20,20,0
qwen25-7b-instruct,p50_climate_en_risk_averse_2,50,en,risk_averse,climate,6,10,40,120,132,True,False,0.213622,"[6, 10, 10, 12, 14, 12, 14, 16, 18, 20]",risk-averse,"[0, 2, 2, 2, 4, 2, 4, 4, 2, 4]",26,14,14,0,risk-averse,"[0, 2, 2, 0, 2, 2, 2, 2, 2, 2]",16,24,24,0,risk-averse,"[2, 2, 2, 2, 2, 2, 2, 4, 4, 2]",24,16,16,0,risk-averse,"[2, 2, 2, 2, 2, 2, 2, 2, 4, 4]",24,16,16,0,risk-averse,"[0, 2, 2, 2, 2, 2, 2, 2, 2, 4]",20,20,20,0,risk-averse,"[2, 0, 0, 4, 2, 2, 2, 2, 4, 4]",22,18,18,0
qwen25-7b-instruct,p50_climate_en_risk_averse_3,50,en,risk_averse,climate,6,10,40,120,116,False,True,0.366348,"[8, 12, 12, 12, 12, 12, 12, 12, 10, 14]",risk-averse,"[2, 2, 2, 2, 2, 0, 2, 4, 2, 4]",22,18,0,0,risk-averse,"[2, 2, 2, 2, 2, 2, 2, 2, 0, 2]",18,22,0,0,risk-averse,"[0, 2, 2, 2, 0, 0, 0, 2, 0, 4]",12,28,0,0,risk-averse,"[2, 2, 2, 2, 2, 2, 2, 2, 4, 2]",22,18,0,0,risk-averse,"[0, 2, 2, 2, 2, 4, 4, 0, 2, 0]",18,22,0,0,risk-averse,"[2, 2, 2, 2, 4, 4, 2, 2, 2, 2]",24,16,0,0
qwen25-7b-instruct,p50_climate_en_risk_averse_4,50,en,risk_averse,climate,6,10,40,120,130,True,False,0.790784,"[12, 14, 16, 12, 10, 12, 12, 8, 14, 20]",risk-averse,"[2, 4, 2, 2, 2, 2, 2, 2, 2, 4]",24,16,16,0,risk-averse,"[2, 2, 4, 2, 2, 2, 2, 0, 2, 4]",22,18,18,0,risk-averse,"[2, 2, 2, 2, 2, 2, 2, 0, 4, 4]",22,18,18,0,risk-averse,"[2, 2, 2, 2, 0, 2, 2, 2, 4, 2]",20,20,20,0,risk-averse,"[2, 2, 4, 2, 2, 2, 2, 2, 2, 4]",24,16,16,0,risk-averse,"[2, 2, 2, 2, 2, 2, 2, 2, 0, 2]",18,22,22,0
qwen25-7b-instruct,p50_climate_en_risk_averse_5,50,en,risk_averse,climate,6,10,40,120,136,True,False,0.310801,"[12, 14, 10, 16, 14, 16, 10, 14, 12, 18]",risk-averse,"[2, 2, 2, 2, 2, 4, 2, 4, 2, 4]",26,14,14,0,risk-averse,"[2, 2, 0, 2, 2, 4, 2, 2, 2, 4]",22,18,18,0,risk-averse,"[2, 4, 2, 2, 2, 2, 0, 0, 2, 4]",20,20,20,0,risk-averse,"[2, 2, 2, 4, 2, 2, 2, 2, 2, 2]",22,18,18,0,risk-averse,"[2, 2, 2, 4, 4, 2, 2, 4, 2, 4]",28,12,12,0,risk-averse,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 0]",18,22,22,0
qwen25-7b-instruct,p50_climate_en_risk_averse_6,50,en,risk_averse,climate,6,10,40,120,136,True,False,0.584652,"[8, 12, 14, 18, 14, 14, 14, 14, 14, 14]",risk-averse,"[2, 2, 4, 4, 2, 4, 2, 2, 4, 4]",30,10,10,0,risk-averse,"[0, 2, 2, 4, 4, 2, 2, 2, 4, 0]",22,18,18,0,risk-averse,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 4]",22,18,18,0,risk-averse,"[2, 2, 2, 2, 2, 2, 2, 2, 0, 2]",18,22,22,0,risk-averse,"[2, 2, 2, 4, 2, 2, 2, 4, 0, 4]",24,16,16,0,risk-averse,"[0, 2, 2, 2, 2, 2, 4, 2, 4, 0]",20,20,20,0
